2575.1444,1833.
2575.2594,1812.
2575.3745,1713.
2575.4896,1771.
2575.6046,1740.
2575.7197,1739.
2575.8348,1830.
2575.9499,1742.
2576.065,1743.
2576.1801,1759.
2576.2951,1691.
2576.4102,1726.
2576.5253,1756.
2576.6404,1729.
2576.7555,1801.
2576.8706,1823.
2576.9857,1689.
2577.1008,1751.
2577.216,1702.
2577.3311,1768.
2577.4462,1746.
2577.5613,1739.
2577.6764,1898.
2577.7916,1855.
2577.9067,1792.
2578.0218,1749.
2578.1369,1766.
2578.2521,1700.
2578.3672,1669.
2578.4823,1678.
2578.5975,1780.
2578.7126,1746.
2578.8278,1819.
2578.9429,1789.
2579.0581,1907.
2579.1732,1706.
2579.2884,1757.
2579.4036,1757.
2579.5187,1647.
2579.6339,1722.
2579.7491,1797.
2579.8642,1762.
2579.9794,1765.
2580.0946,1698.
2580.2098,1770.
2580.3249,1801.
2580.4401,1819.
2580.5553,1674.
2580.6705,1738.
2580.7857,1717.
2580.9009,1769.
2581.0161,1784.
2581.1313,1701.
2581.2465,1744.
2581.3617,1705.
2581.4769,1765.
2581.5921,1859.
2581.7073,1806.
2581.8225,1769.
2581.9377,1725.
2582.053,1760.
2582.1682,1791.
2582.2834,1809.
2582.3986,1790.
2582.5139,1844.
2582.6291,1810.
2582.7443,1724.
2582.8596,1752.
2582.9748,1724.
2583.09,1853.
2583.2053,1815.
2583.3205,1839.
2583.4358,1778.
2583.551,1715.
2583.6663,1739.
2583.7816,1706.
2583.8968,1827.
2584.0121,1812.
2584.1274,1777.
2584.2426,1854.
2584.3579,1966.
2584.4732,1919.
2584.5884,1727.
2584.7037,1772.
2584.819,1683.
2584.9343,1738.
2585.0496,1754.
2585.1649,1763.
2585.2802,1813.
2585.3954,1701.
2585.5107,1665.
2585.626,1694.
2585.7413,1866.
2585.8567,1791.
2585.972,1687.
2586.0873,1709.
2586.2026,1754.
2586.3179,1679.
2586.4332,1800.
2586.5485,1735.
2586.6639,1779.
2586.7792,1856.
2586.8945,1765.
2587.0098,1839.
2587.1252,1791.
2587.2405,1682.
2587.3559,1816.
2587.4712,1893.
2587.5865,1864.
2587.7019,1853.
2587.8172,1740.
2587.9326,1836.
2588.0479,1851.
2588.1633,1902.
2588.2787,1884.
2588.394,1933.
2588.5094,1960.
2588.6248,1892.
2588.7401,1831.
2588.8555,1826.
2588.9709,1914.
2589.0862,1844.
2589.2016,1886.
2589.317,1895.
2589.4324,1917.
2589.5478,1822.
2589.6632,1711.
2589.7786,1787.
2589.894,1808.
2590.0094,1793.
2590.1248,1890.
2590.2402,1847.
2590.3556,1853.
2590.471,1862.
2590.5864,1730.
2590.7018,1835.
2590.8172,1878.
2590.9326,1820.
2591.0481,1759.
2591.1635,1712.
2591.2789,1814.
2591.3943,1763.
2591.5098,1683.
2591.6252,1731.
2591.7406,1761.
2591.8561,1734.
2591.9715,1747.
2592.087,1705.
2592.2024,1708.
2592.3179,1763.
2592.4333,1719.
2592.5488,1776.
2592.6642,1780.
